headline,section,locations,word_count,snippet,source,subjects,url,desk,date,type,id,abstract
Factory fragility shows no easy breaks for China economy,Multimedia/Photos,[],33,"With property prices dropping and GDP growth slowing, the last thing Chinese policy makers want is vulnerability in the manufacturing sector. Unfortunately, weak new orders are not a promising sign. Jon Gordon reports.",Reuters,[],http://www.nytimes.com/video/multimedia/100000003212182/factory-fragility-shows-no-easy-breaks-for-china-economy.html,Multimedia/Photos,2014-11-03,Video,5457308638f0d86ef22a1500,
Diageo Gives Up Bushmills for Control of Don Julio Tequila,Business Day,[],616,"Diageo has agreed to swap its Bushmills Irish whiskey label for full ownership of the high-end Don Julio tequila, as the British drinks group seeks to regain its leading position in tequila and build a bigger portfolio of ""reserve"" brands.",Reuters,[],http://www.nytimes.com/reuters/2014/11/03/business/03reuters-don-julio-m-a-diageo.html,None,2014-11-03,News,545739b638f0d86ef22a15c7,
Spanish Manufacturing Expands for 11th Straight Month in Oct-PMI,Business Day,[],213,"Spain's manufacturing sector expanded in October for the 11th month in a row, a survey showed on Monday, although the pace at which firms hired staff eased, echoing a slight slowdown in the country's economic recovery.",Reuters,[],http://www.nytimes.com/reuters/2014/11/03/business/03reuters-pmi-manufacturing-spain.html,None,2014-11-03,News,54573c8238f0d86ef22a15fe,
"Alibaba's First Earnings to Test Mettle, Investor Enthusiasm",Business Day,[],688,Alibaba Group Holding Ltd's first full quarterly report card to Wall Street investors on Tuesday will be scrutinized by the hopeful seeking validation for lofty stock price targets and studied by the few skeptics searching for inauspicious signs.,Reuters,[],http://www.nytimes.com/reuters/2014/11/03/business/03reuters-alibaba-group-results-preview.html,None,2014-11-03,News,54573f5238f0d86ef22a163d,
East German Town Shows 'Flourishing Landscapes' Within Reach at Last,Business Day,[],1288,"Once hemmed in by the Iron Curtain, the eastern German town of Sonneberg has undergone something of an economic miracle, proving that the long, painful transition from communism can bear fruit at last.",Reuters,[],http://www.nytimes.com/reuters/2014/11/03/business/03reuters-germany-wall-economy.html,None,2014-11-03,News,5457444438f0d86ef22a16b0,
German Manufacturing Sector Rebounds in Oct After Sept Dip: PMI,Business Day,[],271,"German factory activity rebounded in October after shrinking slightly in September for the first time in over a year, although there are signs of weak domestic demand in Europe's largest economy, a survey showed on Monday.",Reuters,[],http://www.nytimes.com/reuters/2014/11/03/business/03reuters-pmi-manufacturing-germany.html,None,2014-11-03,News,545745a738f0d86ef22a16c7,
East German Town Shows 'Flourishing Landscapes' Within Reach at Last,Business Day,[],1288,"Once hemmed in by the Iron Curtain, the eastern German town of Sonneberg has undergone something of an economic miracle, proving that the long, painful transition from communism can bear fruit at last.",Reuters,[],http://www.nytimes.com/reuters/2014/11/03/business/03reuters-germany-wall-economy-insight.html,None,2014-11-03,News,545747c938f0d86ef22a16fc,
Daimler Opens Beijing R&D Centre to Tune Mercedes-Benz to Chinese Tastes,Business Day,[],661,Daimler AG has opened a research and development (R&amp;D) centre in Beijing tasked with further tuning its Mercedes-Benz brand to wealthy Chinese tastes and closing the sales gap with Audi AG and BMW AG.,Reuters,[],http://www.nytimes.com/reuters/2014/11/03/business/03reuters-daimler-china.html,None,2014-11-03,News,5457488038f0d86ef22a170f,
UK Manufacturing Growth Accelerates Unexpectedly in October-Markit/CIPS,Business Day,[],288,"British manufacturing activity expanded at the fastest rate in three months in October but weak demand from the euro zone sent export orders tumbling at the fastest pace since January 2013, a survey showed on Monday.",Reuters,[],http://www.nytimes.com/reuters/2014/11/03/business/03reuters-pmi-manufacturing-uk.html,None,2014-11-03,News,54574cb138f0d86ef22a1777,
ECB to Keep TLTRO Terms Unchanged Unless Economic Picture Darkens-Sources,Business Day,[],541,"The ECB will not improve the terms of its ultra-cheap long-term loans for now, though this may change if it becomes clear that the euro zone economy is taking another turn for the worse, several sources familiar with the discussion told Reuters.",Reuters,[],http://www.nytimes.com/reuters/2014/11/03/business/03reuters-ecb-policy.html,None,2014-11-03,News,5457595738f0d86ef22a18a3,
China's Economy Must Sustain Healthy Growth: Premier,Business Day,[],88,"China's economy must sustain mid- to high-level economic growth and manufacturers must be encouraged to move up the value chain, Premier Li Keqiang was quoted by state radio as saying on Monday.",Reuters,[],http://www.nytimes.com/reuters/2014/11/03/business/03reuters-china-economy-premier.html,None,2014-11-03,News,54575fac38f0d86ef22a1921,
Factory Output Shows Central Europe Resilient Amid Russia Sanctions,Business Day,[],644,"Manufacturing in Poland, ex-communist central Europe's largest economy, returned to growth in October, starting to catch up with stronger expansion in the Czech Republic and Hungary in a sign of regional robustness in the face of Russian sanctions.",Reuters,[],http://www.nytimes.com/reuters/2014/11/03/business/03reuters-centraleurope-pmi.html,None,2014-11-03,News,545766b338f0d86ef22a19c8,
UK PM Cameron's Party Shrugs Off German Disquiet Over EU Immigration Plans,World,[],693,"British Prime Minister David Cameron's Conservative party on Monday shrugged off German anxiety about its plans to curb immigration from the European Union, saying it would tackle what has become a major public concern regardless.",Reuters,[],http://www.nytimes.com/reuters/2014/11/03/world/europe/03reuters-britain-europe.html,None,2014-11-03,News,5457682038f0d86ef22a19e8,
"October World Factory Activity Expands Slowly, Stimulus Still Needed",Business Day,[],1058,"Global manufacturing activity increased last month at the same modest pace as in September, suggesting the need for continued economic policy stimulus, especially in Europe.JPMorgan's Global Manufacturing Purchasing Managers' Index, produced with...",Reuters,[],http://www.nytimes.com/reuters/2014/11/03/business/03reuters-global-economy.html,None,2014-11-03,News,54576a3a38f0d86ef22a1a19,
"Dow, S&P 500 Close Slightly Lower; Semis Boost Nasdaq",Business Day,[],403,"The S&amp;P 500 and the Dow closed with slight losses on Monday after briefly touching intraday records, but strength in semiconductors boosted the Nasdaq.",Reuters,[],http://www.nytimes.com/reuters/2014/11/03/business/03reuters-markets-stocks.html,None,2014-11-03,News,54576e7138f0d86ef22a1a70,
Florida Ballot Amendment Seeks to Fund Land Conservation,U.S.,[],393,Florida environmentalists are hoping voters will approve a ballot amendment on Tuesday to fund the purchase and conservation of land critical to protecting the state's water supply.,Reuters,[],http://www.nytimes.com/reuters/2014/11/03/us/politics/03reuters-usa-elections-florida-water.html,None,2014-11-03,News,545774cd38f0d86ef22a1af0,
"U.S. October Auto Sales Best in Several Years, GM Misses",Business Day,[],459,"Automakers reported their strongest U.S. October sales in years on Monday, but top-seller General Motors Co missed expectations.",Reuters,[],http://www.nytimes.com/reuters/2014/11/03/business/03reuters-autos-sales-october.html,None,2014-11-03,News,54577a6e38f0d86ef22a1b6a,
Ireland Eyes Access to China's Beef Market in 2015,Business Day,[],203,"China will start inspections of meat export facilities in Ireland in December, an Irish government official said, paving the way for Dublin to be the first European country to gain coveted access to China's fast-growing beef market.",Reuters,[],http://www.nytimes.com/reuters/2014/11/03/business/03reuters-china-ireland-beef.html,None,2014-11-03,News,54577bd638f0d86ef22a1b8b,
"Suicide Blast Kills 29 in Nigeria, Prison Attack Frees 144",World,[],535,"A suicide bomber killed at least 29 people in a procession of Shi'ite Muslims marking the ritual of Ashoura in northeast Nigeria's Yobe state on Monday, witnesses said.",Reuters,[],http://www.nytimes.com/reuters/2014/11/03/world/africa/03reuters-nigeria-bomb.html,None,2014-11-03,News,545780ba38f0d86ef22a1bf6,
"Suicide Blast Kills 29 in Nigeria, Prison Attack Frees 144",World,[],535,"A suicide bomber killed at least 29 people in a procession of Shi'ite Muslims marking the ritual of Ashoura in northeast Nigeria's Yobe state on Monday, witnesses said.",Reuters,[],http://www.nytimes.com/reuters/2014/11/03/world/africa/03reuters-nigeria-violence-blast.html,None,2014-11-03,News,5457817238f0d86ef22a1c07,
Lufthansa Pilots Decide to Go on Two-Day Strike,Business Day,[u'Germany'],320,The union is calling a strike after talks broke down over retirement benefits.,Reuters,"[u'Strikes', u'Pilots', u'Organized Labor']",http://www.nytimes.com/reuters/2014/11/30/business/30reuters-lufthansa-unions-strike.html,Business,2014-12-01,News,547afb0e38f0d803f445c51a,
"Factory Activity Growth Slows in Asia, Europe and U.S. in November",Business Day,[],831,"Manufacturing growth across Asia, Europe and the Americas eased in November as heavy price cutting failed to revive demand, surveys showed on Monday, providing more evidence that a feeble global economic recovery may be grinding to a halt.",Reuters,[],http://www.nytimes.com/reuters/2014/12/01/business/01reuters-global-economy.html,None,2014-12-01,News,547bfd1938f0d813efccb8ac,
ECB Could Fix Euro Zone Flaw With Risk-Free Bond: Think Tank,Business Day,[],804,"As the European Central Bank comes closer to buying sovereign bonds, one London-based think tank says an opportunity has arisen to fix one of the euro zone's birth defects -- the absence of a credible ""risk-free"" asset.",Reuters,[],http://www.nytimes.com/reuters/2014/12/01/business/01reuters-markets-ecb-eurobonds.html,None,2014-12-01,News,547c058d38f0d813efccb950,
"Fed Rattled by Elusive Inflation, but Loath to Sound Alarm Yet",Business Day,[],843,"With the U.S. economy humming along at its fastest clip in more than a decade, the Federal Reserve should be confident about its ability to weather a global slowdown and start lifting interest rates around the middle of next year.",Reuters,[],http://www.nytimes.com/reuters/2014/12/01/business/01reuters-usa-fed-inflation-insight.html,None,2014-12-01,News,547c058d38f0d813efccb94f,
Moldova Set to Press on With Pro-Europe Course After Election,World,[],612,Moldova's pro-Europe parties appeared certain on Monday of being able to form a new coalition to press on with a drive toward the European mainstream after elections even though the pro-Moscow Socialist Party took first place.,Reuters,[],http://www.nytimes.com/reuters/2014/12/01/world/europe/01reuters-moldova-election.html,None,2014-12-01,News,547c064038f0d813efccb960,
Thousands Stranded as Lufthansa Pilots Strike Again,Business Day,[],477,"Pilots at Lufthansa started a two-day walkout on Monday, their ninth strike this year, forcing Germany's flagship airline to cancel close to half of all scheduled flights and leaving thousands of travellers stranded.",Reuters,[],http://www.nytimes.com/reuters/2014/12/01/business/01reuters-lufthansa-unions-cancellation.html,None,2014-12-01,News,547c07a238f0d813efccb988,
Irish Manufacturing Marks Year-And-a-Half of Growth in Nov-PMI,Business Day,[],225,"Irish manufacturing activity increased for the 18th month in a row in November as exporters saw new orders flood in at the fastest rate in almost four years, a survey showed on Monday.",Reuters,[],http://www.nytimes.com/reuters/2014/12/01/business/01reuters-pmi-industrialoutput-ireland.html,None,2014-12-01,News,547c07aa38f0d813efccb98a,
